Age,Sex,Province,Vehicle
67.0,ชาย,ร้อยเอ็ด,รถจักรยานยนต์
34.0,ชาย,กาฬสินธุ์,รถจักรยานยนต์
18.0,ชาย,หนองคาย,รถยนต์
21.0,หญิง,บุรีรัมย์,รถจักรยานยนต์
77.0,ชาย,ร้อยเอ็ด,รถจักรยานยนต์
75.0,ชาย,ร้อยเอ็ด,รถจักรยานยนต์
50.0,หญิง,เพชรบูรณ์,คนเดินเท้า
86.0,ชาย,กาฬสินธุ์,รถจักรยานยนต์
2.0,หญิง,สุรินทร์,รถจักรยานยนต์
40.0,ชาย,ชลบุรี,รถจักรยานยนต์
51.0,ชาย,ร้อยเอ็ด,รถจักรยานยนต์
57.0,หญิง,ร้อยเอ็ด,รถจักรยานยนต์
34.0,ชาย,บุรีรัมย์,รถยนต์
42.0,ชาย,อุบลราชธานี,รถจักรยานยนต์
6.0,หญิง,กำแพงเพชร,คนเดินเท้า
65.0,ชาย,ร้อยเอ็ด,รถจักรยานยนต์
47.0,ชาย,ยะลา,รถจักรยานยนต์
67.0,ชาย,หนองบัวลำภู,รถจักรยานยนต์
49.0,ชาย,สตูล,รถยนต์
34.0,ชาย,ปราจีนบุรี,รถจักรยานยนต์
30.0,ชาย,บุรีรัมย์,รถจักรยานยนต์
70.0,ชาย,สตูล,รถจักรยานยนต์
54.0,ชาย,อุบลราชธานี,รถจักรยานยนต์
27.0,ชาย,อำนาจเจริญ,รถจักรยานยนต์
14.0,ชาย,สระบุรี,รถยนต์
18.0,ชาย,หนองบัวลำภู,รถจักรยานยนต์
83.0,หญิง,หนองบัวลำภู,คนเดินเท้า
32.0,หญิง,สตูล,รถจักรยานยนต์
29.0,ชาย,บุรีรัมย์,รถจักรยานยนต์
65.0,หญิง,สระบุรี,รถจักรยานยนต์
67.0,ชาย,อุบลราชธานี,รถจักรยานยนต์
3.0,ชาย,ปราจีนบุรี,รถยนต์
64.0,หญิง,ตรัง,รถจักรยานยนต์
39.0,ชาย,อุบลราชธานี,รถจักรยานยนต์
51.0,ชาย,ร้อยเอ็ด,รถจักรยานยนต์
77.0,ชาย,ชัยนาท,รถจักรยานยนต์
35.0,ชาย,พะเยา,รถจักรยานยนต์
21.0,ชาย,ชลบุรี,รถจักรยานยนต์
80.0,หญิง,ตรัง,รถจักรยานยนต์
59.0,ชาย,อุบลราชธานี,รถจักรยานยนต์
48.0,ชาย,กรุงเทพมหานคร,คนเดินเท้า
15.0,ชาย,ร้อยเอ็ด,รถจักรยานยนต์
17.0,หญิง,เพชรบูรณ์,รถจักรยานยนต์
32.0,ชาย,ชัยนาท,รถยนต์
49.0,ชาย,อุทัยธานี,รถจักรยานยนต์
66.0,ชาย,ราชบุรี,คนเดินเท้า
54.0,หญิง,ชัยนาท,รถจักรยานยนต์
47.0,ชาย,ชลบุรี,รถจักรยานยนต์
61.0,ชาย,ลพบุรี,รถจักรยานยนต์
39.0,ชาย,อุบลราชธานี,รถจักรยานยนต์
69.0,ชาย,หนองบัวลำภู,รถจักรยานยนต์
41.0,ชาย,ร้อยเอ็ด,รถยนต์
73.0,ชาย,ขอนแก่น,รถจักรยานยนต์
16.0,ชาย,ขอนแก่น,รถจักรยานยนต์
59.0,ชาย,อุบลราชธานี,รถจักรยานยนต์
21.0,หญิง,ลพบุรี,รถจักรยานยนต์
22.0,ชาย,สุโขทัย,รถจักรยานยนต์
50.0,หญิง,ชุมพร,รถจักรยานยนต์
78.0,ชาย,ลพบุรี,รถจักรยานยนต์
62.0,ชาย,นครศรีธรรมราช,รถจักรยานยนต์
79.0,หญิง,สงขลา,คนเดินเท้า
60.0,ชาย,ลพบุรี,รถจักรยานยนต์
55.0,หญิง,สตูล,รถจักรยานยนต์
25.0,ชาย,สระแก้ว,รถยนต์
61.0,ชาย,ตรัง,รถจักรยานยนต์
58.0,หญิง,ลพบุรี,รถจักรยานยนต์
24.0,หญิง,ร้อยเอ็ด,รถจักรยานยนต์
46.0,ชาย,กาฬสินธุ์,รถยนต์
25.0,ชาย,พังงา,คนเดินเท้า
79.0,ชาย,สระแก้ว,รถยนต์
50.0,ชาย,ขอนแก่น,รถจักรยานยนต์
33.0,ชาย,อุทัยธานี,รถจักรยานยนต์
55.0,ชาย,ระยอง,คนเดินเท้า
71.0,หญิง,ลพบุรี,รถจักรยานยนต์
38.0,ชาย,อุบลราชธานี,รถจักรยานยนต์
66.0,หญิง,ลพบุรี,รถจักรยานยนต์
75.0,ชาย,พระนครศรีอยุธยา,คนเดินเท้า
39.0,ชาย,สระแก้ว,รถจักรยานยนต์
68.0,ชาย,พัทลุง,คนเดินเท้า
46.0,หญิง,ร้อยเอ็ด,รถจักรยานยนต์
59.0,หญิง,สระแก้ว,รถยนต์
22.0,หญิง,ชลบุรี,รถยนต์
43.0,ชาย,ขอนแก่น,รถจักรยานยนต์
52.0,หญิง,ลพบุรี,รถยนต์
63.0,ชาย,อุดรธานี,รถจักรยานยนต์
18.0,ชาย,ลพบุรี,รถจักรยานยนต์
31.0,ชาย,ร้อยเอ็ด,รถยนต์
66.0,ชาย,ชัยนาท,รถจักรยานยนต์
55.0,ชาย,หนองบัวลำภู,รถจักรยานยนต์
54.0,ชาย,กำแพงเพชร,รถจักรยานยนต์
73.0,ชาย,สิงห์บุรี,คนเดินเท้า
47.0,ชาย,กรุงเทพมหานคร,รถจักรยานยนต์
22.0,ชาย,พังงา,รถยนต์
43.0,ชาย,สระแก้ว,รถจักรยานยนต์
58.0,หญิง,พัทลุง,รถยนต์
31.0,ชาย,ขอนแก่น,คนเดินเท้า
64.0,ชาย,ตรัง,รถจักรยานยนต์
42.0,หญิง,สระแก้ว,รถจักรยานยนต์
45.0,ชาย,อุบลราชธานี,รถจักรยานยนต์
41.0,หญิง,กระบี่,รถจักรยานยนต์
73.0,ชาย,ร้อยเอ็ด,รถยนต์
17.0,หญิง,ชัยนาท,รถจักรยานยนต์
72.0,ชาย,กำแพงเพชร,รถจักรยานยนต์
